date,type,value
2024-06-20,FlightsClimbed,3.0
2024-06-20,DistanceWalkingRunning,0.5361199999999999
2024-06-21,StepCount,1241.0
2024-06-21,FlightsClimbed,0.0
2024-06-21,DistanceWalkingRunning,0.73307
2024-06-22,StepCount,2709.0
2024-06-22,FlightsClimbed,7.0
2024-06-22,DistanceWalkingRunning,1.6335123
2024-06-23,StepCount,2324.0
2024-06-23,FlightsClimbed,3.0
2024-06-23,DistanceWalkingRunning,1.4486569
2024-06-24,StepCount,521.0
2024-06-24,FlightsClimbed,0.0
2024-06-24,DistanceWalkingRunning,0.36527
2024-06-25,StepCount,1018.0
2024-06-25,FlightsClimbed,2.0
2024-06-25,DistanceWalkingRunning,0.71584
2024-06-26,StepCount,5193.0
2024-06-26,FlightsClimbed,1.0
2024-06-26,DistanceWalkingRunning,3.5766329999999997
2024-06-27,StepCount,1267.0
2024-06-27,FlightsClimbed,1.0
2024-06-27,DistanceWalkingRunning,0.878974
2024-06-28,StepCount,913.0
2024-06-28,FlightsClimbed,3.0
2024-06-28,DistanceWalkingRunning,0.64472
2024-06-29,StepCount,3037.0
2024-06-29,FlightsClimbed,8.0
2024-06-29,DistanceWalkingRunning,2.088029
2024-06-30,StepCount,3166.0
2024-06-30,FlightsClimbed,2.0
2024-06-30,DistanceWalkingRunning,2.20486
2024-07-01,StepCount,1251.0
2024-07-01,FlightsClimbed,4.0
2024-07-01,DistanceWalkingRunning,0.90064
2024-07-02,StepCount,2257.0
2024-07-02,FlightsClimbed,2.0
2024-07-02,DistanceWalkingRunning,1.53958
2024-07-03,StepCount,4042.0
2024-07-03,FlightsClimbed,14.0
2024-07-03,DistanceWalkingRunning,2.5529100000000002
2024-07-04,StepCount,525.0
2024-07-04,FlightsClimbed,0.0
2024-07-04,DistanceWalkingRunning,0.3423
2024-07-05,StepCount,2243.0
2024-07-05,FlightsClimbed,6.0
2024-07-05,DistanceWalkingRunning,1.427415
2024-07-06,StepCount,2783.0
2024-07-06,FlightsClimbed,4.0
2024-07-06,DistanceWalkingRunning,1.93759
2024-07-07,StepCount,275.0
2024-07-07,FlightsClimbed,1.0
2024-07-07,DistanceWalkingRunning,0.19629
2024-07-08,StepCount,907.0
2024-07-08,FlightsClimbed,3.0
2024-07-08,DistanceWalkingRunning,0.66513
2024-07-09,StepCount,6015.0
2024-07-09,FlightsClimbed,6.0
2024-07-09,DistanceWalkingRunning,4.3098
2024-07-10,StepCount,5626.0
2024-07-10,FlightsClimbed,9.0
2024-07-10,DistanceWalkingRunning,4.041647
2024-07-11,StepCount,2624.0
2024-07-11,FlightsClimbed,4.0
2024-07-11,DistanceWalkingRunning,1.8768820000000002
2024-07-12,StepCount,1126.0
2024-07-12,FlightsClimbed,4.0
2024-07-12,DistanceWalkingRunning,0.81141
2024-07-13,StepCount,7197.0
2024-07-13,FlightsClimbed,4.0
2024-07-13,DistanceWalkingRunning,5.01258
2024-07-14,StepCount,1974.0
2024-07-14,FlightsClimbed,0.0
2024-07-14,DistanceWalkingRunning,1.23496
2024-07-15,StepCount,8143.0
2024-07-15,FlightsClimbed,5.0
2024-07-15,DistanceWalkingRunning,5.926632
2024-07-16,StepCount,10477.0
2024-07-16,FlightsClimbed,12.0
2024-07-16,DistanceWalkingRunning,7.13453
2024-07-17,StepCount,9210.0
2024-07-17,FlightsClimbed,3.0
2024-07-17,DistanceWalkingRunning,6.235568
2024-07-18,StepCount,8310.0
2024-07-18,FlightsClimbed,6.0
2024-07-18,DistanceWalkingRunning,5.644572
2024-07-19,StepCount,14180.0
2024-07-19,FlightsClimbed,13.0
2024-07-19,DistanceWalkingRunning,9.4141
2024-07-20,StepCount,9452.0
2024-07-20,FlightsClimbed,4.0
2024-07-20,DistanceWalkingRunning,6.61603
2024-07-21,StepCount,12523.0
2024-07-21,FlightsClimbed,7.0
2024-07-21,DistanceWalkingRunning,8.680576
2024-07-22,StepCount,15579.0
2024-07-22,FlightsClimbed,9.0
2024-07-22,DistanceWalkingRunning,10.702373
2024-07-23,StepCount,12455.0
2024-07-23,FlightsClimbed,3.0
2024-07-23,DistanceWalkingRunning,8.49771
2024-07-24,StepCount,10213.0
2024-07-24,FlightsClimbed,2.0
2024-07-24,DistanceWalkingRunning,6.980885
2024-07-25,StepCount,8778.0
2024-07-25,FlightsClimbed,6.0
2024-07-25,DistanceWalkingRunning,6.08642
2024-07-26,StepCount,9274.0
2024-07-26,FlightsClimbed,10.0
2024-07-26,DistanceWalkingRunning,6.413203
2024-07-27,StepCount,9032.0
2024-07-27,FlightsClimbed,6.0
2024-07-27,DistanceWalkingRunning,6.55038
2024-07-28,StepCount,7273.0
2024-07-28,FlightsClimbed,2.0
2024-07-28,DistanceWalkingRunning,5.12952
2024-07-29,StepCount,9329.0
2024-07-29,FlightsClimbed,8.0
2024-07-29,DistanceWalkingRunning,6.653167
2024-07-30,StepCount,4881.0
2024-07-30,FlightsClimbed,6.0
2024-07-30,DistanceWalkingRunning,3.523744
2024-07-31,StepCount,6080.0
2024-07-31,FlightsClimbed,0.0
2024-07-31,DistanceWalkingRunning,4.296128
2024-08-01,StepCount,7917.0
2024-08-01,FlightsClimbed,10.0
2024-08-01,DistanceWalkingRunning,5.63634
2024-08-02,StepCount,4938.0
2024-08-02,FlightsClimbed,2.0
2024-08-02,DistanceWalkingRunning,3.60777
2024-08-03,StepCount,7561.0
2024-08-03,FlightsClimbed,6.0
2024-08-03,DistanceWalkingRunning,5.069958
2024-08-04,StepCount,5758.0
2024-08-04,FlightsClimbed,3.0
2024-08-04,DistanceWalkingRunning,3.975969
2024-08-05,StepCount,4819.0
2024-08-05,FlightsClimbed,3.0
2024-08-05,DistanceWalkingRunning,3.28465
2024-08-06,StepCount,12630.0
2024-08-06,FlightsClimbed,4.0
2024-08-06,DistanceWalkingRunning,7.3576500000000005
2024-08-07,StepCount,109.0
2024-08-07,FlightsClimbed,0.0
2024-08-07,DistanceWalkingRunning,0.06866
2024-08-08,StepCount,1804.0
2024-08-08,FlightsClimbed,0.0
2024-08-08,DistanceWalkingRunning,1.24608
2024-08-09,StepCount,3018.0
2024-08-09,FlightsClimbed,2.0
2024-08-09,DistanceWalkingRunning,2.17559
2024-08-10,StepCount,2939.0
2024-08-10,FlightsClimbed,2.0
2024-08-10,DistanceWalkingRunning,1.9447305
2024-08-11,StepCount,819.0
2024-08-11,FlightsClimbed,1.0
2024-08-11,DistanceWalkingRunning,0.57053
2024-08-12,StepCount,8067.0
2024-08-12,FlightsClimbed,4.0
2024-08-12,DistanceWalkingRunning,5.211486
2024-08-13,StepCount,675.0
2024-08-13,FlightsClimbed,0.0
2024-08-13,DistanceWalkingRunning,0.46954
2024-08-14,StepCount,216.0
2024-08-14,FlightsClimbed,0.0
2024-08-14,DistanceWalkingRunning,0.15153
2024-08-15,StepCount,536.0
2024-08-15,FlightsClimbed,4.0
2024-08-15,DistanceWalkingRunning,0.37261
2024-08-16,StepCount,3209.0
2024-08-16,FlightsClimbed,0.0
2024-08-16,DistanceWalkingRunning,2.0976749
2024-08-17,StepCount,734.0
2024-08-17,FlightsClimbed,0.0
2024-08-17,DistanceWalkingRunning,0.4858528
2024-08-18,StepCount,1882.0
2024-08-18,FlightsClimbed,3.0
2024-08-18,DistanceWalkingRunning,1.319797
2024-08-19,StepCount,1989.0
2024-08-19,FlightsClimbed,5.0
2024-08-19,DistanceWalkingRunning,1.417366
2024-08-20,StepCount,1628.0
2024-08-20,FlightsClimbed,0.0
2024-08-20,DistanceWalkingRunning,1.16483
2024-08-21,StepCount,102.0
2024-08-21,FlightsClimbed,0.0
2024-08-21,DistanceWalkingRunning,0.0694
2024-08-22,StepCount,3742.0
2024-08-22,FlightsClimbed,0.0
2024-08-22,DistanceWalkingRunning,2.575917
2024-08-23,StepCount,616.0
2024-08-23,FlightsClimbed,1.0
2024-08-23,DistanceWalkingRunning,0.42373
2024-08-24,StepCount,8226.0
2024-08-24,FlightsClimbed,7.0
2024-08-24,DistanceWalkingRunning,5.41389
2024-08-25,StepCount,1872.0
2024-08-25,FlightsClimbed,3.0
2024-08-25,DistanceWalkingRunning,1.3287945
2024-08-26,StepCount,7335.0
2024-08-26,FlightsClimbed,6.0
2024-08-26,DistanceWalkingRunning,5.3587453
2024-08-27,StepCount,4583.0
2024-08-27,FlightsClimbed,9.0
2024-08-27,DistanceWalkingRunning,3.147747
2024-08-28,StepCount,2846.0
2024-08-28,FlightsClimbed,11.0
2024-08-28,DistanceWalkingRunning,2.11624
2024-08-29,StepCount,2038.0
2024-08-29,FlightsClimbed,4.0
2024-08-29,DistanceWalkingRunning,1.47183
2024-08-30,StepCount,84.0
2024-08-30,FlightsClimbed,0.0
2024-08-30,DistanceWalkingRunning,0.05702
2024-08-31,StepCount,2716.0
2024-08-31,FlightsClimbed,1.0
2024-08-31,DistanceWalkingRunning,1.90263
2024-09-01,StepCount,2014.0
2024-09-01,FlightsClimbed,1.0
2024-09-01,DistanceWalkingRunning,1.37523
2024-09-02,StepCount,6200.0
2024-09-02,FlightsClimbed,15.0
2024-09-02,DistanceWalkingRunning,4.2093801
2024-09-03,StepCount,795.0
2024-09-03,FlightsClimbed,0.0
2024-09-03,DistanceWalkingRunning,0.51917
2024-09-04,StepCount,5079.0
2024-09-04,FlightsClimbed,4.0
2024-09-04,DistanceWalkingRunning,3.28647
2024-09-05,StepCount,6175.0
2024-09-05,FlightsClimbed,2.0
2024-09-05,DistanceWalkingRunning,4.414643
2024-09-06,StepCount,521.0
2024-09-06,FlightsClimbed,0.0
2024-09-06,DistanceWalkingRunning,0.36303
2024-09-07,StepCount,5185.0
2024-09-07,FlightsClimbed,3.0
2024-09-07,DistanceWalkingRunning,3.710423
2024-09-08,StepCount,4828.0
2024-09-08,FlightsClimbed,2.0
2024-09-08,DistanceWalkingRunning,3.32836
2024-09-09,StepCount,13024.0
2024-09-09,FlightsClimbed,11.0
2024-09-09,DistanceWalkingRunning,9.2903057
2024-09-10,StepCount,8708.0
2024-09-10,FlightsClimbed,5.0
2024-09-10,DistanceWalkingRunning,6.314842
2024-09-11,StepCount,4762.0
2024-09-11,FlightsClimbed,5.0
2024-09-11,DistanceWalkingRunning,3.44222
2024-09-12,StepCount,6123.0
2024-09-12,FlightsClimbed,4.0
2024-09-12,DistanceWalkingRunning,4.367377
2024-09-13,StepCount,5477.0
2024-09-13,FlightsClimbed,2.0
2024-09-13,DistanceWalkingRunning,3.8483
2024-09-14,StepCount,545.0
2024-09-14,FlightsClimbed,0.0
2024-09-14,DistanceWalkingRunning,0.38478
2024-09-15,StepCount,2315.0
2024-09-15,FlightsClimbed,5.0
2024-09-15,DistanceWalkingRunning,1.56363
2024-09-16,StepCount,2082.0
2024-09-16,FlightsClimbed,5.0
2024-09-16,DistanceWalkingRunning,1.49057
2024-09-17,StepCount,6261.0
2024-09-17,FlightsClimbed,5.0
2024-09-17,DistanceWalkingRunning,4.10328
2024-09-18,StepCount,856.0
2024-09-18,FlightsClimbed,2.0
2024-09-18,DistanceWalkingRunning,0.54843
2024-09-19,StepCount,9813.0
2024-09-19,FlightsClimbed,19.0
2024-09-19,DistanceWalkingRunning,6.92431
2024-09-20,StepCount,5599.0
2024-09-20,FlightsClimbed,12.0
2024-09-20,DistanceWalkingRunning,3.72637
2024-09-21,StepCount,189.0
2024-09-21,FlightsClimbed,0.0
2024-09-21,DistanceWalkingRunning,0.13085
2024-09-22,StepCount,1434.0
2024-09-22,FlightsClimbed,2.0
2024-09-22,DistanceWalkingRunning,1.02099
2024-09-23,StepCount,4636.0
2024-09-23,FlightsClimbed,12.0
2024-09-23,DistanceWalkingRunning,3.351347
2024-09-24,StepCount,1137.0
2024-09-24,FlightsClimbed,6.0
2024-09-24,DistanceWalkingRunning,0.83867
2024-09-25,StepCount,6612.0
2024-09-25,FlightsClimbed,12.0
2024-09-25,DistanceWalkingRunning,4.690113
2024-09-26,StepCount,4670.0
2024-09-26,FlightsClimbed,12.0
2024-09-26,DistanceWalkingRunning,3.376343
2024-09-27,StepCount,1162.0
2024-09-27,FlightsClimbed,4.0
2024-09-27,DistanceWalkingRunning,0.83508
2024-09-28,StepCount,320.0
2024-09-28,FlightsClimbed,1.0
2024-09-28,DistanceWalkingRunning,0.2304
2024-09-29,StepCount,1447.0
2024-09-29,FlightsClimbed,2.0
2024-09-29,DistanceWalkingRunning,0.96669
2024-09-30,StepCount,3173.0
2024-09-30,FlightsClimbed,9.0
2024-09-30,DistanceWalkingRunning,2.38217
2024-10-01,StepCount,8448.0
2024-10-01,FlightsClimbed,16.0
2024-10-01,DistanceWalkingRunning,5.941371
2024-10-02,StepCount,6485.0
2024-10-02,FlightsClimbed,15.0
2024-10-02,DistanceWalkingRunning,4.781489
2024-10-03,StepCount,9470.0
2024-10-03,FlightsClimbed,17.0
2024-10-03,DistanceWalkingRunning,6.52508
2024-10-04,StepCount,5432.0
2024-10-04,FlightsClimbed,12.0
2024-10-04,DistanceWalkingRunning,3.7529850000000002
2024-10-05,StepCount,11921.0
2024-10-05,FlightsClimbed,18.0
2024-10-05,DistanceWalkingRunning,8.3036263
2024-10-06,StepCount,4275.0
2024-10-06,FlightsClimbed,11.0
2024-10-06,DistanceWalkingRunning,2.881608
2024-10-07,StepCount,5991.0
2024-10-07,FlightsClimbed,15.0
2024-10-07,DistanceWalkingRunning,4.42518
2024-10-08,StepCount,5906.0
2024-10-08,FlightsClimbed,15.0
2024-10-08,DistanceWalkingRunning,4.3224599999999995
2024-10-09,StepCount,989.0
2024-10-09,FlightsClimbed,2.0
2024-10-09,DistanceWalkingRunning,0.68914
2024-10-10,StepCount,6305.0
2024-10-10,FlightsClimbed,10.0
2024-10-10,DistanceWalkingRunning,4.543559
2024-10-11,StepCount,4226.0
2024-10-11,FlightsClimbed,4.0
2024-10-11,DistanceWalkingRunning,3.02258
2024-10-12,StepCount,347.0
2024-10-12,FlightsClimbed,1.0
2024-10-12,DistanceWalkingRunning,0.23936000000000002
2024-10-13,StepCount,311.0
2024-10-13,FlightsClimbed,0.0
2024-10-13,DistanceWalkingRunning,0.22251
2024-10-14,StepCount,4602.0
2024-10-14,FlightsClimbed,9.0
2024-10-14,DistanceWalkingRunning,3.38357
2024-10-15,StepCount,7553.0
2024-10-15,FlightsClimbed,16.0
2024-10-15,DistanceWalkingRunning,5.311714
2024-10-16,StepCount,11493.0
2024-10-16,FlightsClimbed,24.0
2024-10-16,DistanceWalkingRunning,8.007509
2024-10-17,StepCount,4788.0
2024-10-17,FlightsClimbed,10.0
2024-10-17,DistanceWalkingRunning,3.459226
2024-10-18,StepCount,5438.0
2024-10-18,FlightsClimbed,11.0
2024-10-18,DistanceWalkingRunning,3.6282379999999996
2024-10-19,StepCount,5270.0
2024-10-19,FlightsClimbed,7.0
2024-10-19,DistanceWalkingRunning,3.561881
2024-10-20,StepCount,3357.0
2024-10-20,FlightsClimbed,7.0
2024-10-20,DistanceWalkingRunning,2.2598483000000003
2024-10-21,StepCount,5734.0
2024-10-21,FlightsClimbed,8.0
2024-10-21,DistanceWalkingRunning,4.123278
2024-10-22,StepCount,5770.0
2024-10-22,FlightsClimbed,13.0
2024-10-22,DistanceWalkingRunning,4.1753
2024-10-23,StepCount,3635.0
2024-10-23,FlightsClimbed,6.0
2024-10-23,DistanceWalkingRunning,2.50918
2024-10-24,StepCount,8567.0
2024-10-24,FlightsClimbed,16.0
2024-10-24,DistanceWalkingRunning,6.226236
2024-10-25,StepCount,4369.0
2024-10-25,FlightsClimbed,6.0
2024-10-25,DistanceWalkingRunning,3.285879
2024-10-26,StepCount,1413.0
2024-10-26,FlightsClimbed,3.0
2024-10-26,DistanceWalkingRunning,0.980499
2024-10-27,StepCount,884.0
2024-10-27,FlightsClimbed,0.0
2024-10-27,DistanceWalkingRunning,0.58596
2024-10-28,StepCount,2858.0
2024-10-28,FlightsClimbed,1.0
2024-10-28,DistanceWalkingRunning,1.8243710000000002
2024-10-29,StepCount,2944.0
2024-10-29,FlightsClimbed,5.0
2024-10-29,DistanceWalkingRunning,2.12226
2024-10-30,StepCount,9211.0
2024-10-30,FlightsClimbed,21.0
2024-10-30,DistanceWalkingRunning,6.839021
2024-10-31,StepCount,6277.0
2024-10-31,FlightsClimbed,13.0
2024-10-31,DistanceWalkingRunning,4.521978
2024-11-01,StepCount,4908.0
2024-11-01,FlightsClimbed,7.0
2024-11-01,DistanceWalkingRunning,3.616563
2024-11-02,StepCount,2709.0
2024-11-02,FlightsClimbed,7.0
2024-11-02,DistanceWalkingRunning,1.984758
2024-11-03,StepCount,1328.0
2024-11-03,FlightsClimbed,3.0
2024-11-03,DistanceWalkingRunning,0.9731099999999999
2024-11-04,StepCount,8355.0
2024-11-04,FlightsClimbed,14.0
2024-11-04,DistanceWalkingRunning,6.265201
2024-11-05,StepCount,5881.0
2024-11-05,FlightsClimbed,7.0
2024-11-05,DistanceWalkingRunning,4.39652
2024-11-06,StepCount,5849.0
2024-11-06,FlightsClimbed,9.0
2024-11-06,DistanceWalkingRunning,4.220154
2024-11-07,StepCount,5262.0
2024-11-07,FlightsClimbed,11.0
2024-11-07,DistanceWalkingRunning,3.84957
2024-11-08,StepCount,4920.0
2024-11-08,FlightsClimbed,10.0
2024-11-08,DistanceWalkingRunning,3.777738
2024-11-09,StepCount,4700.0
2024-11-09,FlightsClimbed,9.0
2024-11-09,DistanceWalkingRunning,3.125855
2024-11-10,StepCount,4407.0
2024-11-10,FlightsClimbed,14.0
2024-11-10,DistanceWalkingRunning,3.20221
2024-11-11,StepCount,3311.0
2024-11-11,FlightsClimbed,5.0
2024-11-11,DistanceWalkingRunning,2.44598
2024-11-12,StepCount,5676.0
2024-11-12,FlightsClimbed,7.0
2024-11-12,DistanceWalkingRunning,4.159745
2024-11-13,StepCount,7046.0
2024-11-13,FlightsClimbed,12.0
2024-11-13,DistanceWalkingRunning,4.96913
2024-11-14,StepCount,8919.0
2024-11-14,FlightsClimbed,12.0
2024-11-14,DistanceWalkingRunning,6.538558
2024-11-15,StepCount,4842.0
2024-11-15,FlightsClimbed,8.0
2024-11-15,DistanceWalkingRunning,3.46891
2024-11-16,StepCount,3115.0
2024-11-16,FlightsClimbed,6.0
2024-11-16,DistanceWalkingRunning,2.2911900000000003
2024-11-17,StepCount,4893.0
2024-11-17,FlightsClimbed,8.0
2024-11-17,DistanceWalkingRunning,3.62277
2024-11-18,StepCount,5696.0
2024-11-18,FlightsClimbed,9.0
2024-11-18,DistanceWalkingRunning,4.04651
2024-11-19,StepCount,5401.0
2024-11-19,FlightsClimbed,10.0
2024-11-19,DistanceWalkingRunning,3.98612
2024-11-20,StepCount,3912.0
2024-11-20,FlightsClimbed,7.0
2024-11-20,DistanceWalkingRunning,2.86957
2024-11-21,StepCount,5651.0
2024-11-21,FlightsClimbed,14.0
2024-11-21,DistanceWalkingRunning,4.17729
2024-11-22,StepCount,5165.0
2024-11-22,FlightsClimbed,7.0
2024-11-22,DistanceWalkingRunning,3.71886
2024-11-23,StepCount,7075.0
2024-11-23,FlightsClimbed,14.0
2024-11-23,DistanceWalkingRunning,5.15471
2024-11-24,StepCount,4625.0
2024-11-24,FlightsClimbed,13.0
2024-11-24,DistanceWalkingRunning,3.35559
2024-11-25,StepCount,4927.0
2024-11-25,FlightsClimbed,15.0
2024-11-25,DistanceWalkingRunning,3.59943
2024-11-26,StepCount,7543.0
2024-11-26,FlightsClimbed,13.0
2024-11-26,DistanceWalkingRunning,5.542076
2024-11-27,StepCount,2435.0
2024-11-27,FlightsClimbed,2.0
2024-11-27,DistanceWalkingRunning,1.8217
2024-11-28,StepCount,10740.0
2024-11-28,FlightsClimbed,11.0
2024-11-28,DistanceWalkingRunning,7.617906
2024-11-29,StepCount,5206.0
2024-11-29,FlightsClimbed,10.0
2024-11-29,DistanceWalkingRunning,3.34575
2024-11-30,StepCount,154.0
2024-11-30,FlightsClimbed,0.0
2024-11-30,DistanceWalkingRunning,0.10753
2024-12-01,StepCount,3565.0
2024-12-01,FlightsClimbed,3.0
2024-12-01,DistanceWalkingRunning,2.400228
2024-12-02,StepCount,5336.0
2024-12-02,FlightsClimbed,9.0
2024-12-02,DistanceWalkingRunning,3.811516
2024-12-03,StepCount,5675.0
2024-12-03,FlightsClimbed,6.0
2024-12-03,DistanceWalkingRunning,4.0605096
2024-12-04,StepCount,6207.0
2024-12-04,FlightsClimbed,8.0
2024-12-04,DistanceWalkingRunning,4.477631
2024-12-05,StepCount,2651.0
2024-12-05,FlightsClimbed,7.0
2024-12-05,DistanceWalkingRunning,1.82371
2024-12-06,StepCount,2764.0
2024-12-06,FlightsClimbed,2.0
2024-12-06,DistanceWalkingRunning,2.02934
2024-12-07,StepCount,6171.0
2024-12-07,FlightsClimbed,9.0
2024-12-07,DistanceWalkingRunning,4.35533
2024-12-08,StepCount,3585.0
2024-12-08,FlightsClimbed,11.0
2024-12-08,DistanceWalkingRunning,2.615821
2024-12-09,StepCount,3021.0
2024-12-09,FlightsClimbed,3.0
2024-12-09,DistanceWalkingRunning,2.17093
2024-12-10,StepCount,3920.0
2024-12-10,FlightsClimbed,7.0
2024-12-10,DistanceWalkingRunning,2.916102
2024-12-11,StepCount,18.0
2024-12-11,FlightsClimbed,0.0
2024-12-11,DistanceWalkingRunning,0.012539999999999999
2024-12-12,StepCount,2295.0
2024-12-12,FlightsClimbed,7.0
2024-12-12,DistanceWalkingRunning,1.655622
2024-12-13,StepCount,6517.0
2024-12-13,FlightsClimbed,6.0
2024-12-13,DistanceWalkingRunning,4.04735
2024-12-14,StepCount,1269.0
2024-12-14,FlightsClimbed,7.0
2024-12-14,DistanceWalkingRunning,0.8561540000000001
2024-12-15,StepCount,1620.0
2024-12-15,FlightsClimbed,5.0
2024-12-15,DistanceWalkingRunning,1.09142
2024-12-16,StepCount,6279.0
2024-12-16,FlightsClimbed,10.0
2024-12-16,DistanceWalkingRunning,4.50687
2024-12-17,StepCount,2911.0
2024-12-17,FlightsClimbed,5.0
2024-12-17,DistanceWalkingRunning,2.18232
2024-12-18,StepCount,689.0
2024-12-18,FlightsClimbed,1.0
2024-12-18,DistanceWalkingRunning,0.51544
2024-12-19,StepCount,4908.0
2024-12-19,FlightsClimbed,9.0
2024-12-19,DistanceWalkingRunning,3.49344
2024-12-20,StepCount,3622.0
2024-12-20,FlightsClimbed,8.0
2024-12-20,DistanceWalkingRunning,2.704406
2024-12-21,StepCount,333.0
2024-12-21,FlightsClimbed,2.0
2024-12-21,DistanceWalkingRunning,0.23393
2024-12-22,StepCount,1429.0
2024-12-22,FlightsClimbed,4.0
2024-12-22,DistanceWalkingRunning,0.97289
2024-12-23,StepCount,2284.0
2024-12-23,FlightsClimbed,4.0
2024-12-23,DistanceWalkingRunning,1.63034
